time,target,action,lib,width,height,mem_before_mb,mem_after_mb,mem_delta_mb,cpu_pct,elapsed_s
2026-09-14 18:11:20,webcam#41,frame,opencv,640,480,124.2,124.2,0.0,0.0,0.0318
2026-09-14 18:11:20,webcam#42,frame,opencv,640,480,124.2,124.2,0.0,0.0,0.0312
2026-09-14 18:11:20,webcam#43,frame,opencv,640,480,124.2,124.2,0.0,0.0,0.0311
2026-09-14 18:11:20,webcam#44,frame,opencv,640,480,124.2,124.2,0.0,0.0,0.0319
2026-09-14 18:11:20,webcam#45,frame,opencv,640,480,124.2,124.2,0.0,0.0,0.0325
2026-09-14 18:11:20,webcam#46,frame,opencv,640,480,124.2,124.2,0.0,32.8,0.0475
2026-09-14 18:11:20,webcam#47,frame,opencv,640,480,124.2,124.2,0.0,46.9,0.0331
2026-09-14 18:11:20,webcam#48,frame,opencv,640,480,124.2,124.2,0.0,49.5,0.0314
2026-09-14 18:11:20,webcam#49,frame,opencv,640,480,124.2,124.2,0.0,50.3,0.0309
2026-09-14 18:11:20,webcam#50,frame,opencv,640,480,124.2,124.2,0.0,48.9,0.0318
2026-09-14 18:11:20,webcam#51,frame,opencv,640,480,124.2,124.2,0.0,47.5,0.0328
2026-09-14 18:11:20,webcam#52,frame,opencv,640,480,124.2,124.2,0.0,50.1,0.031
2026-09-14 18:11:20,webcam#53,frame,opencv,640,480,124.2,124.2,0.0,48.3,0.0322
2026-09-14 18:11:20,webcam#54,frame,opencv,640,480,124.2,124.2,0.0,48.4,0.0321
2026-09-14 18:11:20,webcam#55,frame,opencv,640,480,124.2,124.2,0.0,49.2,0.0316
2026-09-14 18:11:20,webcam#56,frame,opencv,640,480,124.2,124.2,0.0,0.0,0.032
2026-09-14 18:11:20,webcam#57,frame,opencv,640,480,124.2,124.2,0.0,47.9,0.0325
2026-09-14 18:11:20,webcam#58,frame,opencv,640,480,124.2,124.2,0.0,0.0,0.0324
2026-09-14 18:11:20,webcam#59,frame,opencv,640,480,124.2,124.2,0.0,0.0,0.0298
2026-09-14 18:11:20,webcam#60,frame,opencv,640,480,124.2,124.2,0.0,31.5,0.0495
2026-09-14 18:11:20,webcam#61,frame,opencv,640,480,124.2,124.2,0.0,49.0,0.0317
2026-09-14 18:11:20,webcam#62,frame,opencv,640,480,124.2,124.2,0.0,0.0,0.0305
2026-09-14 18:11:21,webcam#63,frame,opencv,640,480,124.2,124.2,0.0,49.1,0.0317
2026-09-14 18:11:21,webcam#64,frame,opencv,640,480,124.2,124.2,0.0,47.7,0.0327
2026-09-14 18:11:21,webcam#65,frame,opencv,640,480,124.2,124.2,0.0,0.0,0.033
2026-09-14 18:11:21,webcam#66,frame,opencv,640,480,124.2,124.2,0.0,49.4,0.0315
2026-09-14 18:11:21,webcam#67,frame,opencv,640,480,124.3,124.3,0.0,50.5,0.0308
2026-09-14 18:11:21,webcam#68,frame,opencv,640,480,124.3,124.3,0.0,47.9,0.0325
2026-09-14 18:11:21,webcam#69,frame,opencv,640,480,124.3,124.3,0.0,48.8,0.0319
2026-09-14 18:11:21,webcam#70,frame,opencv,640,480,124.3,124.3,0.0,0.0,0.0313
2026-09-14 18:11:21,webcam#71,frame,opencv,640,480,124.3,124.3,0.0,0.0,0.0326
2026-09-14 18:11:21,webcam#72,frame,opencv,640,480,124.3,124.3,0.0,0.0,0.0332
2026-09-14 18:11:21,webcam#73,frame,opencv,640,480,124.3,124.3,0.0,20.1,0.0777
2026-09-14 18:11:21,webcam#74,frame,opencv,640,480,124.3,125.4,1.1,92.7,0.0335
2026-09-14 18:11:21,webcam#75,frame,opencv,640,480,125.4,126.6,1.2,0.0,0.002
2026-09-14 18:11:21,webcam#76,frame,opencv,640,480,126.6,126.6,0.0,55.8,0.0278
2026-09-14 18:11:21,webcam#77,frame,opencv,640,480,126.6,126.6,0.0,49.0,0.0317
2026-09-14 18:11:21,webcam#78,frame,opencv,640,480,126.6,126.6,0.0,49.1,0.0317
2026-09-14 18:11:21,webcam#79,frame,opencv,640,480,126.6,126.6,0.0,0.0,0.033
2026-09-14 18:11:21,webcam#80,frame,opencv,640,480,126.6,126.6,0.0,48.9,0.0318
2026-09-14 18:11:21,webcam#81,frame,opencv,640,480,126.6,126.6,0.0,49.3,0.0316
2026-09-14 18:11:21,webcam#82,frame,opencv,640,480,126.6,126.6,0.0,0.0,0.0319
2026-09-14 18:11:21,webcam#83,frame,opencv,640,480,126.6,126.6,0.0,49.9,0.0312
2026-09-14 18:11:21,webcam#84,frame,opencv,640,480,126.6,126.6,0.0,48.3,0.0322
2026-09-14 18:11:21,webcam#85,frame,opencv,640,480,126.6,126.6,0.0,0.0,0.0644
2026-09-14 18:11:21,webcam#86,frame,opencv,640,480,126.6,126.6,0.0,47.4,0.0327
2026-09-14 18:11:21,webcam#87,frame,opencv,640,480,126.6,126.6,0.0,0.0,0.0467
2026-09-14 18:11:21,webcam#88,frame,opencv,640,480,126.6,126.6,0.0,0.0,0.0019
2026-09-14 18:11:21,webcam#89,frame,opencv,640,480,126.6,126.6,0.0,53.6,0.029
2026-09-14 18:11:21,webcam#90,frame,opencv,640,480,126.6,126.6,0.0,48.1,0.0323
2026-09-14 18:11:21,webcam#91,frame,opencv,640,480,126.6,126.6,0.0,49.1,0.0317
2026-09-14 18:11:21,webcam#92,frame,opencv,640,480,126.6,126.6,0.0,47.1,0.0331
2026-09-14 18:11:21,webcam#93,frame,opencv,640,480,126.6,126.6,0.0,50.2,0.031
2026-09-14 18:11:22,webcam#94,frame,opencv,640,480,126.6,126.6,0.0,50.3,0.031
2026-09-14 18:11:22,webcam#95,frame,opencv,640,480,126.6,126.6,0.0,93.9,0.0331
2026-09-14 18:11:22,webcam#96,frame,opencv,640,480,126.6,126.6,0.0,50.0,0.031
2026-09-14 18:11:22,webcam#97,frame,opencv,640,480,126.7,126.7,0.0,23.1,0.0674
2026-09-14 18:11:22,webcam#98,frame,opencv,640,480,126.7,126.7,0.0,54.3,0.0286
2026-09-14 18:11:22,webcam#99,frame,opencv,640,480,126.7,126.7,0.0,0.0,0.0315
2026-09-14 18:11:33,webcam#0,frame,opencv,1280,720,153.9,161.5,7.6,5.8,0.5373
2026-09-14 18:11:33,webcam#1,frame,opencv,1280,720,161.5,171.3,9.8,90.3,0.0171
2026-09-14 18:11:33,webcam#2,frame,opencv,1280,720,168.7,171.3,2.6,0.0,0.0286
2026-09-14 18:11:33,webcam#3,frame,opencv,1280,720,168.7,171.3,2.6,0.0,0.0314
2026-09-14 18:11:33,webcam#4,frame,opencv,1280,720,168.7,171.3,2.6,0.0,0.0323
2026-09-14 18:11:33,webcam#5,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0316
2026-09-14 18:11:33,webcam#6,frame,opencv,1280,720,168.7,171.4,2.7,66.7,0.0464
2026-09-14 18:11:33,webcam#7,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0332
2026-09-14 18:11:33,webcam#8,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0292
2026-09-14 18:11:33,webcam#9,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0327
2026-09-14 18:11:33,webcam#10,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0302
2026-09-14 18:11:33,webcam#11,frame,opencv,1280,720,168.7,171.4,2.7,192.5,0.0321
2026-09-14 18:11:33,webcam#12,frame,opencv,1280,720,168.7,171.4,2.7,47.0,0.0322
2026-09-14 18:11:33,webcam#13,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.031
2026-09-14 18:11:33,webcam#14,frame,opencv,1280,720,168.7,171.4,2.7,49.1,0.0313
2026-09-14 18:11:33,webcam#15,frame,opencv,1280,720,168.7,171.4,2.7,48.4,0.0319
2026-09-14 18:11:33,webcam#16,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0299
2026-09-14 18:11:33,webcam#17,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0313
2026-09-14 18:11:33,webcam#18,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0306
2026-09-14 18:11:33,webcam#19,frame,opencv,1280,720,168.7,171.4,2.7,46.9,0.0329
2026-09-14 18:11:33,webcam#20,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0465
2026-09-14 18:11:33,webcam#21,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0319
2026-09-14 18:11:33,webcam#22,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0321
2026-09-14 18:11:33,webcam#23,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0314
2026-09-14 18:11:33,webcam#24,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0331
2026-09-14 18:11:33,webcam#25,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0301
2026-09-14 18:11:34,webcam#26,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.03
2026-09-14 18:11:34,webcam#27,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0329
2026-09-14 18:11:34,webcam#28,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0332
2026-09-14 18:11:34,webcam#29,frame,opencv,1280,720,168.7,171.4,2.7,49.8,0.031
2026-09-14 18:11:34,webcam#30,frame,opencv,1280,720,168.7,171.4,2.7,290.1,0.0318
2026-09-14 18:11:34,webcam#31,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.031
2026-09-14 18:11:34,webcam#32,frame,opencv,1280,720,168.7,171.4,2.7,301.8,0.0307
2026-09-14 18:11:34,webcam#33,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0477
2026-09-14 18:11:34,webcam#34,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0316
2026-09-14 18:11:34,webcam#35,frame,opencv,1280,720,168.7,171.4,2.7,47.3,0.0326
2026-09-14 18:11:34,webcam#36,frame,opencv,1280,720,168.7,171.4,2.7,49.5,0.0311
2026-09-14 18:11:34,webcam#37,frame,opencv,1280,720,168.7,171.4,2.7,48.8,0.0316
2026-09-14 18:11:34,webcam#38,frame,opencv,1280,720,168.7,171.4,2.7,47.3,0.0326
2026-09-14 18:11:34,webcam#39,frame,opencv,1280,720,168.7,171.4,2.7,50.0,0.0308
2026-09-14 18:11:34,webcam#40,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.031
2026-09-14 18:11:34,webcam#41,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0326
2026-09-14 18:11:34,webcam#42,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0312
2026-09-14 18:11:34,webcam#43,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0302
2026-09-14 18:11:34,webcam#44,frame,opencv,1280,720,168.7,171.4,2.7,48.0,0.032
2026-09-14 18:11:34,webcam#45,frame,opencv,1280,720,168.7,171.4,2.7,47.4,0.0325
2026-09-14 18:11:34,webcam#46,frame,opencv,1280,720,168.7,171.4,2.7,49.6,0.0311
2026-09-14 18:11:34,webcam#47,frame,opencv,1280,720,168.7,171.4,2.7,31.9,0.0485
2026-09-14 18:11:34,webcam#48,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0302
2026-09-14 18:11:34,webcam#49,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0316
2026-09-14 18:11:34,webcam#50,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0312
2026-09-14 18:11:34,webcam#51,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0318
2026-09-14 18:11:34,webcam#52,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0326
2026-09-14 18:11:34,webcam#53,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0307
2026-09-14 18:11:34,webcam#54,frame,opencv,1280,720,168.7,171.4,2.7,0.0,0.0324
2026-09-14 18:11:34,webcam#55,frame,opencv,1280,720,168.7,171.4,2.7,49.7,0.0311
2026-09-14 18:11:34,webcam#56,frame,opencv,1280,720,168.7,171.4,2.7,49.0,0.0314
2026-09-14 18:11:35,webcam#57,frame,opencv,1280,720,168.7,171.4,2.7,49.7,0.031
2026-09-14 18:11:35,webcam#58,frame,opencv,1280,720,168.7,171.4,2.7,48.7,0.0316
2026-09-14 18:11:35,webcam#59,frame,opencv,1280,720,168.7,171.4,2.7,48.2,0.032
2026-09-14 18:11:35,webcam#60,frame,opencv,1280,720,168.7,171.4,2.7,47.1,0.0328
2026-09-14 18:11:35,webcam#61,frame,opencv,1280,720,168.7,175.0,6.3,0.0,0.078
2026-09-14 18:11:35,webcam#62,frame,opencv,1280,720,172.4,178.6,6.2,0.0,0.0031
2026-09-14 18:11:35,webcam#63,frame,opencv,1280,720,175.9,178.6,2.7,52.3,0.0295
2026-09-14 18:11:35,webcam#64,frame,opencv,1280,720,175.9,178.6,2.7,0.0,0.0298
2026-09-14 18:11:35,webcam#65,frame,opencv,1280,720,175.9,178.6,2.7,0.0,0.0323
2026-09-14 18:11:35,webcam#66,frame,opencv,1280,720,175.9,178.6,2.7,49.4,0.0313
2026-09-14 18:11:35,webcam#67,frame,opencv,1280,720,175.9,178.6,2.7,48.8,0.0316
2026-09-14 18:11:35,webcam#68,frame,opencv,1280,720,175.9,178.6,2.7,49.9,0.0309
2026-09-14 18:11:35,webcam#69,frame,opencv,1280,720,175.9,178.6,2.7,0.0,0.0316
2026-09-14 18:11:35,webcam#70,frame,opencv,1280,720,175.9,178.6,2.7,48.6,0.0317
2026-09-14 18:11:35,webcam#71,frame,opencv,1280,720,175.9,178.6,2.7,0.0,0.0321
2026-09-14 18:11:35,webcam#72,frame,opencv,1280,720,175.9,178.6,2.7,0.0,0.0319
2026-09-14 18:11:35,webcam#73,frame,opencv,1280,720,175.9,178.6,2.7,0.0,0.0623
2026-09-14 18:11:35,webcam#74,frame,opencv,1280,720,175.9,178.6,2.7,32.2,0.0482
2026-09-14 18:11:35,webcam#75,frame,opencv,1280,720,175.9,178.6,2.7,0.0,0.0029
2026-09-14 18:11:35,webcam#76,frame,opencv,1280,720,175.9,178.6,2.7,0.0,0.0289
2026-09-14 18:11:35,webcam#77,frame,opencv,1280,720,175.9,178.6,2.7,52.1,0.0295
2026-09-14 18:11:35,webcam#78,frame,opencv,1280,720,175.9,178.6,2.7,46.4,0.0332
2026-09-14 18:11:35,webcam#79,frame,opencv,1280,720,175.9,178.6,2.7,0.0,0.0312
2026-09-14 18:11:35,webcam#80,frame,opencv,1280,720,175.9,178.6,2.7,0.0,0.0306
2026-09-14 18:11:35,webcam#81,frame,opencv,1280,720,175.9,178.6,2.7,47.2,0.0326
2026-09-14 18:11:35,webcam#82,frame,opencv,1280,720,175.9,178.6,2.7,0.0,0.0301
2026-09-14 18:11:35,webcam#83,frame,opencv,1280,720,175.9,178.6,2.7,0.0,0.0325
2026-09-14 18:11:35,webcam#84,frame,opencv,1280,720,175.9,178.6,2.7,47.7,0.0322
2026-09-14 18:11:35,webcam#85,frame,opencv,1280,720,175.9,178.6,2.7,0.0,0.0631
2026-09-14 18:11:36,webcam#86,frame,opencv,1280,720,175.9,178.6,2.7,49.2,0.0311
2026-09-14 18:11:36,webcam#87,frame,opencv,1280,720,175.9,178.6,2.7,32.9,0.0471
2026-09-14 18:11:36,webcam#88,frame,opencv,1280,720,175.9,178.6,2.7,0.0,0.0309
2026-09-14 18:11:36,webcam#89,frame,opencv,1280,720,175.9,178.6,2.7,0.0,0.0027
2026-09-14 18:11:36,webcam#90,frame,opencv,1280,720,175.9,178.6,2.7,0.0,0.0297
2026-09-14 18:11:36,webcam#91,frame,opencv,1280,720,175.9,178.6,2.7,194.6,0.0317
2026-09-14 18:11:36,webcam#92,frame,opencv,1280,720,175.9,178.6,2.7,0.0,0.0309
2026-09-14 18:11:36,webcam#93,frame,opencv,1280,720,175.9,178.6,2.7,0.0,0.0323
2026-09-14 18:11:36,webcam#94,frame,opencv,1280,720,175.9,178.6,2.7,0.0,0.0301
2026-09-14 18:11:36,webcam#95,frame,opencv,1280,720,175.9,178.6,2.7,47.8,0.0322
2026-09-14 18:11:36,webcam#96,frame,opencv,1280,720,175.9,178.6,2.7,0.0,0.0313
2026-09-14 18:11:36,webcam#97,frame,opencv,1280,720,175.9,178.6,2.7,23.8,0.0652
2026-09-14 18:11:36,webcam#98,frame,opencv,1280,720,175.9,178.6,2.7,0.0,0.0303
2026-09-14 18:11:36,webcam#99,frame,opencv,1280,720,175.9,178.6,2.7,48.1,0.0321
2026-09-14 18:11:48,webcam#0,frame,opencv,1280,720,203.9,211.9,8.0,0.0,0.439
2026-09-14 18:11:48,webcam#1,frame,opencv,1280,720,209.2,219.1,9.9,41.6,0.0372
2026-09-14 18:11:48,webcam#2,frame,opencv,1280,720,216.4,219.1,2.7,57.6,0.0267
2026-09-14 18:11:48,webcam#3,frame,opencv,1280,720,216.4,219.1,2.7,0.0,0.0325
2026-09-14 18:11:48,webcam#4,frame,opencv,1280,720,216.5,219.1,2.6,48.4,0.0317
2026-09-14 18:11:48,webcam#5,frame,opencv,1280,720,216.5,219.1,2.6,50.1,0.0308
2026-09-14 18:11:48,webcam#6,frame,opencv,1280,720,216.5,219.1,2.6,92.8,0.0332
2026-09-14 18:11:48,webcam#7,frame,opencv,1280,720,216.5,219.1,2.6,49.8,0.0309
2026-09-14 18:11:48,webcam#8,frame,opencv,1280,720,216.5,219.1,2.6,50.0,0.0308
2026-09-14 18:11:48,webcam#9,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0316
2026-09-14 18:11:48,webcam#10,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0332
2026-09-14 18:11:48,webcam#11,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0309
2026-09-14 18:11:48,webcam#12,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0307
2026-09-14 18:11:48,webcam#13,frame,opencv,1280,720,216.5,219.1,2.6,49.1,0.0314
2026-09-14 18:11:48,webcam#14,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.032
2026-09-14 18:11:48,webcam#15,frame,opencv,1280,720,216.5,219.1,2.6,33.7,0.0459
2026-09-14 18:11:48,webcam#16,frame,opencv,1280,720,216.5,219.1,2.6,98.3,0.0314
2026-09-14 18:11:48,webcam#17,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0333
2026-09-14 18:11:49,webcam#18,frame,opencv,1280,720,216.5,219.1,2.6,100.4,0.0306
2026-09-14 18:11:49,webcam#19,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0314
2026-09-14 18:11:49,webcam#20,frame,opencv,1280,720,216.5,219.1,2.6,187.6,0.0327
2026-09-14 18:11:49,webcam#21,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0297
2026-09-14 18:11:49,webcam#22,frame,opencv,1280,720,216.5,219.1,2.6,233.5,0.0329
2026-09-14 18:11:49,webcam#23,frame,opencv,1280,720,216.5,219.1,2.6,156.9,0.0294
2026-09-14 18:11:49,webcam#24,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.032
2026-09-14 18:11:49,webcam#25,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.032
2026-09-14 18:11:49,webcam#26,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0308
2026-09-14 18:11:49,webcam#27,frame,opencv,1280,720,216.5,219.1,2.6,48.2,0.032
2026-09-14 18:11:49,webcam#28,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0304
2026-09-14 18:11:49,webcam#29,frame,opencv,1280,720,216.5,219.1,2.6,32.4,0.0477
2026-09-14 18:11:49,webcam#30,frame,opencv,1280,720,216.5,219.1,2.6,49.5,0.0312
2026-09-14 18:11:49,webcam#31,frame,opencv,1280,720,216.5,219.1,2.6,47.9,0.0321
2026-09-14 18:11:49,webcam#32,frame,opencv,1280,720,216.5,219.1,2.6,48.2,0.0319
2026-09-14 18:11:49,webcam#33,frame,opencv,1280,720,216.5,219.1,2.6,49.7,0.0309
2026-09-14 18:11:49,webcam#34,frame,opencv,1280,720,216.5,219.1,2.6,48.3,0.0319
2026-09-14 18:11:49,webcam#35,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0322
2026-09-14 18:11:49,webcam#36,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0313
2026-09-14 18:11:49,webcam#37,frame,opencv,1280,720,216.5,219.1,2.6,49.6,0.031
2026-09-14 18:11:49,webcam#38,frame,opencv,1280,720,216.5,219.1,2.6,49.2,0.0313
2026-09-14 18:11:49,webcam#39,frame,opencv,1280,720,216.5,219.1,2.6,48.5,0.0317
2026-09-14 18:11:49,webcam#40,frame,opencv,1280,720,216.5,219.1,2.6,47.7,0.0323
2026-09-14 18:11:49,webcam#41,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0315
2026-09-14 18:11:49,webcam#42,frame,opencv,1280,720,216.5,219.1,2.6,33.0,0.0469
2026-09-14 18:11:49,webcam#43,frame,opencv,1280,720,216.5,219.1,2.6,100.9,0.0305
2026-09-14 18:11:49,webcam#44,frame,opencv,1280,720,216.5,219.1,2.6,47.7,0.0324
2026-09-14 18:11:49,webcam#45,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0319
2026-09-14 18:11:49,webcam#46,frame,opencv,1280,720,216.5,219.1,2.6,48.9,0.0315
2026-09-14 18:11:49,webcam#47,frame,opencv,1280,720,216.5,219.1,2.6,50.0,0.0308
2026-09-14 18:11:50,webcam#48,frame,opencv,1280,720,216.5,219.1,2.6,46.7,0.0329
2026-09-14 18:11:50,webcam#49,frame,opencv,1280,720,216.5,219.1,2.6,50.3,0.0306
2026-09-14 18:11:50,webcam#50,frame,opencv,1280,720,216.5,219.1,2.6,48.8,0.0316
2026-09-14 18:11:50,webcam#51,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0311
2026-09-14 18:11:50,webcam#52,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0311
2026-09-14 18:11:50,webcam#53,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0316
2026-09-14 18:11:50,webcam#54,frame,opencv,1280,720,216.5,219.1,2.6,47.9,0.0322
2026-09-14 18:11:50,webcam#55,frame,opencv,1280,720,216.5,219.1,2.6,95.5,0.0322
2026-09-14 18:11:50,webcam#56,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.047
2026-09-14 18:11:50,webcam#57,frame,opencv,1280,720,216.5,219.1,2.6,48.9,0.0315
2026-09-14 18:11:50,webcam#58,frame,opencv,1280,720,216.5,219.1,2.6,47.1,0.0327
2026-09-14 18:11:50,webcam#59,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0303
2026-09-14 18:11:50,webcam#60,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0316
2026-09-14 18:11:50,webcam#61,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0316
2026-09-14 18:11:50,webcam#62,frame,opencv,1280,720,216.5,219.1,2.6,49.7,0.0309
2026-09-14 18:11:50,webcam#63,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0314
2026-09-14 18:11:50,webcam#64,frame,opencv,1280,720,216.5,219.1,2.6,46.0,0.0336
2026-09-14 18:11:50,webcam#65,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0294
2026-09-14 18:11:50,webcam#66,frame,opencv,1280,720,216.5,219.1,2.6,47.4,0.0325
2026-09-14 18:11:50,webcam#67,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0303
2026-09-14 18:11:50,webcam#68,frame,opencv,1280,720,216.5,219.1,2.6,48.1,0.032
2026-09-14 18:11:50,webcam#69,frame,opencv,1280,720,216.5,219.1,2.6,47.8,0.0322
2026-09-14 18:11:50,webcam#70,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0466
2026-09-14 18:11:50,webcam#71,frame,opencv,1280,720,216.5,219.1,2.6,49.9,0.0309
2026-09-14 18:11:50,webcam#72,frame,opencv,1280,720,216.5,219.1,2.6,47.9,0.0321
2026-09-14 18:11:50,webcam#73,frame,opencv,1280,720,216.5,219.1,2.6,48.2,0.0319
2026-09-14 18:11:50,webcam#74,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0322
2026-09-14 18:11:50,webcam#75,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0312
2026-09-14 18:11:50,webcam#76,frame,opencv,1280,720,216.5,219.1,2.6,47.5,0.0325
2026-09-14 18:11:50,webcam#77,frame,opencv,1280,720,216.5,219.1,2.6,50.7,0.0304
2026-09-14 18:11:51,webcam#78,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0318
2026-09-14 18:11:51,webcam#79,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0311
2026-09-14 18:11:51,webcam#80,frame,opencv,1280,720,216.5,219.1,2.6,49.2,0.0313
2026-09-14 18:11:51,webcam#81,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0331
2026-09-14 18:11:51,webcam#82,frame,opencv,1280,720,216.5,219.1,2.6,50.1,0.0308
2026-09-14 18:11:51,webcam#83,frame,opencv,1280,720,216.5,219.1,2.6,33.2,0.0465
2026-09-14 18:11:51,webcam#84,frame,opencv,1280,720,216.5,219.1,2.6,46.8,0.0329
2026-09-14 18:11:51,webcam#85,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0308
2026-09-14 18:11:51,webcam#86,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0312
2026-09-14 18:11:51,webcam#87,frame,opencv,1280,720,216.5,219.1,2.6,49.3,0.0312
2026-09-14 18:11:51,webcam#88,frame,opencv,1280,720,216.5,219.1,2.6,46.4,0.0332
2026-09-14 18:11:51,webcam#89,frame,opencv,1280,720,216.5,219.1,2.6,50.5,0.0305
2026-09-14 18:11:51,webcam#90,frame,opencv,1280,720,216.5,219.1,2.6,49.1,0.0314
2026-09-14 18:11:51,webcam#91,frame,opencv,1280,720,216.5,219.1,2.6,46.5,0.0332
2026-09-14 18:11:51,webcam#92,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0293
2026-09-14 18:11:51,webcam#93,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.033
2026-09-14 18:11:51,webcam#94,frame,opencv,1280,720,216.5,219.1,2.6,49.8,0.031
2026-09-14 18:11:51,webcam#95,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0313
2026-09-14 18:11:51,webcam#96,frame,opencv,1280,720,216.5,219.1,2.6,0.0,0.0794
2026-09-14 18:11:51,webcam#97,frame,opencv,1280,720,216.5,222.7,6.2,93.7,0.0328
2026-09-14 18:11:51,webcam#98,frame,opencv,1280,720,220.1,226.3,6.2,0.0,0.0024
2026-09-14 18:11:51,webcam#99,frame,opencv,1280,720,223.6,226.3,2.7,235.6,0.026
